Locations of bus and train stops of station-visits,time of day of station-visits,action at this station,number of station-visits per day
Jurong Polyclinic,13:30,alighting,90.3225806451613
Jurong Polyclinic,13:30,boarding,111.29032258064517
Jurong Polyclinic,13:30,interchanging,1.6129032258064515
Jurong Polyclinic,14:00,alighting,109.6774193548387
Jurong Polyclinic,14:00,boarding,114.51612903225806
Jurong Polyclinic,14:00,interchanging,6.451612903225806
Jurong Polyclinic,14:30,alighting,101.61290322580645
Jurong Polyclinic,14:30,boarding,91.93548387096774
Jurong Polyclinic,14:30,interchanging,1.6129032258064515
Jurong Polyclinic,15:00,alighting,93.54838709677419
Jurong Polyclinic,15:00,boarding,91.93548387096774
Jurong Polyclinic,15:00,interchanging,3.225806451612903
Jurong Polyclinic,15:30,alighting,70.96774193548387
Jurong Polyclinic,15:30,boarding,93.54838709677419
Jurong Polyclinic,15:30,interchanging,1.6129032258064515
Jurong Polyclinic,16:00,alighting,46.774193548387096
Jurong Polyclinic,16:00,boarding,104.83870967741936
Jurong Polyclinic,16:00,interchanging,4.838709677419355
Jurong Polyclinic,16:30,alighting,58.064516129032256
Jurong Polyclinic,16:30,boarding,116.12903225806451
Jurong Polyclinic,16:30,interchanging,3.225806451612903
Jurong Polyclinic,17:00,alighting,74.19354838709677
Jurong Polyclinic,17:00,boarding,116.12903225806451
Jurong Polyclinic,17:00,interchanging,6.451612903225806
Jurong Polyclinic,17:30,alighting,95.16129032258064
Jurong Polyclinic,17:30,boarding,111.29032258064517
Jurong Polyclinic,17:30,interchanging,1.6129032258064515
Jurong Polyclinic,18:00,alighting,77.41935483870968
Jurong Polyclinic,18:00,boarding,104.83870967741936
Jurong Polyclinic,18:00,interchanging,1.6129032258064515
Jurong Polyclinic,18:30,alighting,93.54838709677419
Jurong Polyclinic,18:30,boarding,82.25806451612904
Jurong Polyclinic,19:00,alighting,96.7741935483871
Jurong Polyclinic,19:00,boarding,70.96774193548387
Jurong Polyclinic,19:00,interchanging,8.064516129032258
Jurong Polyclinic,19:30,alighting,48.38709677419355
Jurong Polyclinic,19:30,boarding,50
Jurong Polyclinic,19:30,interchanging,1.6129032258064515
Jurong Polyclinic,20:00,alighting,46.774193548387096
Jurong Polyclinic,20:00,boarding,58.064516129032256
Jurong Polyclinic,20:00,interchanging,3.225806451612903
Jurong Polyclinic,20:30,alighting,70.96774193548387
Jurong Polyclinic,20:30,boarding,37.096774193548384
Jurong Polyclinic,21:00,alighting,48.38709677419355
Jurong Polyclinic,21:00,boarding,29.032258064516128
Jurong Polyclinic,21:30,alighting,38.70967741935484
Jurong Polyclinic,21:30,boarding,41.935483870967744
Jurong Polyclinic,21:30,interchanging,3.225806451612903
Jurong Polyclinic,22:00,alighting,51.61290322580645
Jurong Polyclinic,22:00,boarding,33.87096774193548
Jurong Polyclinic,22:30,alighting,33.87096774193548
Jurong Polyclinic,22:30,boarding,20.967741935483872
Jurong Polyclinic,23:00,alighting,35.483870967741936
Jurong Polyclinic,23:00,boarding,17.741935483870968
Jurong Polyclinic,23:00,interchanging,3.225806451612903
Jurong Polyclinic,23:30,alighting,17.741935483870968
Jurong Polyclinic,23:30,boarding,11.290322580645162
Jurong Town Hall,00:30,alighting,1.6129032258064515
Jurong Town Hall,05:30,alighting,3.225806451612903
Jurong Town Hall,06:00,alighting,4.838709677419355
Jurong Town Hall,06:30,alighting,14.516129032258064
Jurong Town Hall,07:00,alighting,6.451612903225806
Jurong Town Hall,07:30,alighting,14.516129032258064
Jurong Town Hall,08:00,alighting,16.129032258064516
Jurong Town Hall,08:00,interchanging,1.6129032258064515
Jurong Town Hall,08:30,alighting,19.35483870967742
Jurong Town Hall,08:30,boarding,1.6129032258064515
Jurong Town Hall,08:30,interchanging,1.6129032258064515
Jurong Town Hall,09:00,alighting,11.290322580645162
Jurong Town Hall,09:00,interchanging,3.225806451612903
Jurong Town Hall,09:30,alighting,3.225806451612903
Jurong Town Hall,10:00,alighting,9.67741935483871
Jurong Town Hall,10:00,interchanging,1.6129032258064515
Jurong Town Hall,10:30,alighting,3.225806451612903
Jurong Town Hall,10:30,interchanging,1.6129032258064515
Jurong Town Hall,11:00,alighting,6.451612903225806
Jurong Town Hall,11:00,interchanging,1.6129032258064515
Jurong Town Hall,11:30,alighting,8.064516129032258
Jurong Town Hall,11:30,boarding,1.6129032258064515
Jurong Town Hall,12:00,alighting,4.838709677419355
Jurong Town Hall,12:00,boarding,6.451612903225806
Jurong Town Hall,12:30,alighting,12.903225806451612
Jurong Town Hall,13:00,alighting,8.064516129032258
Jurong Town Hall,13:00,boarding,1.6129032258064515
Jurong Town Hall,13:00,interchanging,4.838709677419355
Jurong Town Hall,13:30,alighting,3.225806451612903
Jurong Town Hall,14:00,alighting,3.225806451612903
Jurong Town Hall,14:00,boarding,4.838709677419355
Jurong Town Hall,14:30,alighting,8.064516129032258
Jurong Town Hall,14:30,boarding,3.225806451612903
Jurong Town Hall,15:00,alighting,1.6129032258064515
Jurong Town Hall,15:30,alighting,8.064516129032258
Jurong Town Hall,15:30,interchanging,1.6129032258064515
Jurong Town Hall,16:00,alighting,4.838709677419355
Jurong Town Hall,16:00,boarding,4.838709677419355
Jurong Town Hall,16:30,alighting,6.451612903225806
Jurong Town Hall,16:30,interchanging,1.6129032258064515
Jurong Town Hall,17:00,alighting,6.451612903225806
Jurong Town Hall,17:00,boarding,4.838709677419355
Jurong Town Hall,17:00,interchanging,1.6129032258064515
Jurong Town Hall,17:30,alighting,19.35483870967742
Jurong Town Hall,17:30,boarding,4.838709677419355
Jurong Town Hall,18:00,alighting,1.6129032258064515
Jurong Town Hall,18:00,boarding,8.064516129032258
Jurong Town Hall,18:00,interchanging,4.838709677419355
Jurong Town Hall,18:30,alighting,11.290322580645162
Jurong Town Hall,18:30,boarding,4.838709677419355
Jurong Town Hall,18:30,interchanging,9.67741935483871
Jurong Town Hall,19:00,alighting,6.451612903225806
Jurong Town Hall,19:00,boarding,6.451612903225806
Jurong Town Hall,19:00,interchanging,4.838709677419355
Jurong Town Hall,19:30,alighting,12.903225806451612
Jurong Town Hall,19:30,boarding,1.6129032258064515
Jurong Town Hall,19:30,interchanging,1.6129032258064515
Jurong Town Hall,20:00,alighting,9.67741935483871
Jurong Town Hall,20:00,boarding,3.225806451612903
Jurong Town Hall,20:00,interchanging,3.225806451612903
Jurong Town Hall,20:30,alighting,4.838709677419355
Jurong Town Hall,20:30,boarding,1.6129032258064515
Jurong Town Hall,21:00,alighting,1.6129032258064515
Jurong Town Hall,21:00,boarding,1.6129032258064515
Jurong Town Hall,21:30,interchanging,1.6129032258064515
Jurong Town Hall,22:00,boarding,3.225806451612903
Jurong Town Hall,22:30,alighting,1.6129032258064515
Jurong Town Hall,23:00,alighting,3.225806451612903
Jurong Town Hall,23:00,boarding,1.6129032258064515
Opp Ayer Rajah CC,00:00,alighting,1.6129032258064515
Opp Ayer Rajah CC,01:00,alighting,1.6129032258064515
Opp Ayer Rajah CC,05:30,boarding,1.6129032258064515
Opp Ayer Rajah CC,06:00,alighting,1.6129032258064515
Opp Ayer Rajah CC,06:00,boarding,16.129032258064516
Opp Ayer Rajah CC,06:30,alighting,1.6129032258064515
Opp Ayer Rajah CC,06:30,boarding,11.290322580645162
Opp Ayer Rajah CC,06:30,interchanging,1.6129032258064515
Opp Ayer Rajah CC,07:00,alighting,16.129032258064516
Opp Ayer Rajah CC,07:00,boarding,33.87096774193548
Opp Ayer Rajah CC,07:30,alighting,6.451612903225806
Opp Ayer Rajah CC,07:30,boarding,17.741935483870968
Opp Ayer Rajah CC,08:00,alighting,11.290322580645162
Opp Ayer Rajah CC,08:00,boarding,16.129032258064516
Opp Ayer Rajah CC,08:30,alighting,4.838709677419355
Opp Ayer Rajah CC,08:30,boarding,11.290322580645162
Opp Ayer Rajah CC,09:00,alighting,3.225806451612903
Opp Ayer Rajah CC,09:00,boarding,16.129032258064516
Opp Ayer Rajah CC,09:00,interchanging,1.6129032258064515
Opp Ayer Rajah CC,09:30,boarding,8.064516129032258
Opp Ayer Rajah CC,10:00,alighting,1.6129032258064515
Opp Ayer Rajah CC,10:00,boarding,19.35483870967742
Opp Ayer Rajah CC,10:30,alighting,3.225806451612903
Opp Ayer Rajah CC,10:30,boarding,20.967741935483872
Opp Ayer Rajah CC,11:00,alighting,4.838709677419355
Opp Ayer Rajah CC,11:00,boarding,4.838709677419355
Opp Ayer Rajah CC,11:30,alighting,3.225806451612903
Opp Ayer Rajah CC,11:30,boarding,12.903225806451612
Opp Ayer Rajah CC,12:00,alighting,8.064516129032258
Opp Ayer Rajah CC,12:00,boarding,16.129032258064516
Opp Ayer Rajah CC,12:30,alighting,4.838709677419355
Opp Ayer Rajah CC,12:30,boarding,16.129032258064516
Opp Ayer Rajah CC,13:00,alighting,9.67741935483871
Opp Ayer Rajah CC,13:00,boarding,16.129032258064516
Opp Ayer Rajah CC,13:30,alighting,4.838709677419355
Opp Ayer Rajah CC,13:30,boarding,11.290322580645162
Opp Ayer Rajah CC,14:00,alighting,6.451612903225806
Opp Ayer Rajah CC,14:00,boarding,24.193548387096776
Opp Ayer Rajah CC,14:30,alighting,1.6129032258064515
Opp Ayer Rajah CC,14:30,boarding,12.903225806451612
Opp Ayer Rajah CC,15:00,alighting,4.838709677419355
Opp Ayer Rajah CC,15:00,boarding,12.903225806451612
Opp Ayer Rajah CC,15:30,alighting,8.064516129032258
Opp Ayer Rajah CC,15:30,boarding,11.290322580645162
Opp Ayer Rajah CC,16:00,alighting,16.129032258064516
Opp Ayer Rajah CC,16:00,boarding,25.806451612903224
Opp Ayer Rajah CC,16:30,alighting,8.064516129032258
Opp Ayer Rajah CC,16:30,boarding,16.129032258064516
Opp Ayer Rajah CC,17:00,alighting,9.67741935483871
Opp Ayer Rajah CC,17:00,boarding,20.967741935483872
Opp Ayer Rajah CC,17:30,alighting,12.903225806451612
Opp Ayer Rajah CC,17:30,boarding,24.193548387096776
Opp Ayer Rajah CC,17:30,interchanging,1.6129032258064515
Opp Ayer Rajah CC,18:00,alighting,9.67741935483871
Opp Ayer Rajah CC,18:00,boarding,16.129032258064516
Opp Ayer Rajah CC,18:30,alighting,16.129032258064516
Opp Ayer Rajah CC,18:30,boarding,9.67741935483871
Opp Ayer Rajah CC,19:00,alighting,8.064516129032258
Opp Ayer Rajah CC,19:00,boarding,4.838709677419355
Opp Ayer Rajah CC,19:30,alighting,4.838709677419355
Opp Ayer Rajah CC,19:30,boarding,11.290322580645162
Opp Ayer Rajah CC,20:00,alighting,9.67741935483871
Opp Ayer Rajah CC,20:00,boarding,12.903225806451612
Opp Ayer Rajah CC,20:30,alighting,6.451612903225806
Opp Ayer Rajah CC,20:30,boarding,12.903225806451612
Opp Ayer Rajah CC,21:00,alighting,3.225806451612903
Opp Ayer Rajah CC,21:00,boarding,8.064516129032258
Opp Ayer Rajah CC,21:30,alighting,12.903225806451612
Opp Ayer Rajah CC,21:30,boarding,8.064516129032258
Opp Ayer Rajah CC,22:00,alighting,4.838709677419355
Opp Ayer Rajah CC,22:00,boarding,3.225806451612903
Opp Ayer Rajah CC,22:30,alighting,1.6129032258064515
Opp Ayer Rajah CC,22:30,boarding,8.064516129032258
Opp Ayer Rajah CC,23:00,alighting,4.838709677419355
Opp Ayer Rajah CC,23:00,boarding,6.451612903225806
Opp Ayer Rajah CC,23:30,alighting,3.225806451612903
Opp Ayer Rajah CC,23:30,boarding,3.225806451612903
Opp Blk 114,00:00,alighting,1.6129032258064515
Opp Blk 114,05:30,boarding,3.225806451612903
Opp Blk 114,06:00,boarding,3.225806451612903
Opp Blk 114,06:30,boarding,9.67741935483871
Opp Blk 114,07:00,boarding,11.290322580645162
Opp Blk 114,07:30,boarding,3.225806451612903
Opp Blk 114,08:00,boarding,6.451612903225806
Opp Blk 114,08:30,alighting,4.838709677419355
Opp Blk 114,08:30,boarding,1.6129032258064515
Opp Blk 114,09:00,boarding,1.6129032258064515
Opp Blk 114,09:00,interchanging,1.6129032258064515
Opp Blk 114,09:30,boarding,1.6129032258064515
Opp Blk 114,10:00,boarding,3.225806451612903
Opp Blk 114,10:30,boarding,3.225806451612903
Opp Blk 114,10:30,interchanging,1.6129032258064515
Opp Blk 114,11:00,alighting,1.6129032258064515
Opp Blk 114,11:00,boarding,1.6129032258064515
Opp Blk 114,11:30,alighting,1.6129032258064515
Opp Blk 114,11:30,boarding,1.6129032258064515
Opp Blk 114,12:00,alighting,3.225806451612903
Opp Blk 114,12:00,boarding,3.225806451612903
Opp Blk 114,12:30,alighting,3.225806451612903
Opp Blk 114,13:00,alighting,6.451612903225806
Opp Blk 114,13:00,boarding,1.6129032258064515
Opp Blk 114,13:30,alighting,1.6129032258064515
Opp Blk 114,14:00,alighting,6.451612903225806
Opp Blk 114,14:00,boarding,1.6129032258064515
Opp Blk 114,14:30,alighting,4.838709677419355
Opp Blk 114,14:30,boarding,1.6129032258064515
Opp Blk 114,15:00,alighting,6.451612903225806
Opp Blk 114,15:00,boarding,1.6129032258064515
Opp Blk 114,15:30,alighting,8.064516129032258
Opp Blk 114,15:30,boarding,1.6129032258064515
Opp Blk 114,16:00,alighting,3.225806451612903
Opp Blk 114,16:00,boarding,1.6129032258064515
Opp Blk 114,16:30,alighting,6.451612903225806
Opp Blk 114,16:30,boarding,4.838709677419355
Opp Blk 114,17:00,alighting,16.129032258064516
Opp Blk 114,17:00,boarding,4.838709677419355
Opp Blk 114,17:30,alighting,12.903225806451612
Opp Blk 114,17:30,boarding,1.6129032258064515
Opp Blk 114,18:00,alighting,9.67741935483871
Opp Blk 114,18:00,boarding,1.6129032258064515
Opp Blk 114,18:00,interchanging,3.225806451612903
Opp Blk 114,18:30,alighting,16.129032258064516
Opp Blk 114,18:30,boarding,6.451612903225806
Opp Blk 114,19:00,alighting,11.290322580645162
Opp Blk 114,19:00,boarding,4.838709677419355
Opp Blk 114,19:30,alighting,3.225806451612903
Opp Blk 114,19:30,boarding,1.6129032258064515
Opp Blk 114,20:00,alighting,17.741935483870968
Opp Blk 114,20:00,boarding,1.6129032258064515
Opp Blk 114,20:30,alighting,20.967741935483872
Opp Blk 114,20:30,boarding,1.6129032258064515
Opp Blk 114,21:00,alighting,9.67741935483871
Opp Blk 114,21:00,boarding,1.6129032258064515
Opp Blk 114,21:30,alighting,6.451612903225806
Opp Blk 114,21:30,boarding,3.225806451612903
Opp Blk 114,22:00,alighting,9.67741935483871
Opp Blk 114,22:00,boarding,6.451612903225806
Opp Blk 114,22:30,alighting,1.6129032258064515
Opp Blk 114,22:30,boarding,4.838709677419355
Opp Blk 114,23:00,boarding,3.225806451612903
Opp Blk 114,23:30,alighting,1.6129032258064515
Opp Blk 288D,00:00,alighting,1.6129032258064515
Opp Blk 288D,00:30,alighting,1.6129032258064515
Opp Blk 288D,01:00,boarding,1.6129032258064515
Opp Blk 288D,05:00,boarding,8.064516129032258
Opp Blk 288D,05:30,alighting,6.451612903225806
Opp Blk 288D,05:30,boarding,25.806451612903224
Opp Blk 288D,05:30,interchanging,1.6129032258064515
Opp Blk 288D,06:00,alighting,1.6129032258064515
Opp Blk 288D,06:00,boarding,72.58064516129032
Opp Blk 288D,06:00,interchanging,4.838709677419355
Opp Blk 288D,06:30,alighting,8.064516129032258
Opp Blk 288D,06:30,boarding,100
Opp Blk 288D,06:30,interchanging,9.67741935483871
Opp Blk 288D,07:00,alighting,11.290322580645162
Opp Blk 288D,07:00,boarding,112.90322580645162
Opp Blk 288D,07:00,interchanging,16.129032258064516
Opp Blk 288D,07:30,alighting,19.35483870967742
Opp Blk 288D,07:30,boarding,159.67741935483872
Opp Blk 288D,07:30,interchanging,40.32258064516129
Opp Blk 288D,08:00,alighting,14.516129032258064
Opp Blk 288D,08:00,boarding,172.58064516129033
Opp Blk 288D,08:00,interchanging,29.032258064516128
Opp Blk 288D,08:30,alighting,25.806451612903224
Opp Blk 288D,08:30,boarding,83.87096774193549
Opp Blk 288D,08:30,interchanging,16.129032258064516
Opp Blk 288D,09:00,alighting,11.290322580645162
Opp Blk 288D,09:00,boarding,62.903225806451616
Opp Blk 288D,09:00,interchanging,14.516129032258064
Opp Blk 288D,09:30,alighting,27.419354838709676
Opp Blk 288D,09:30,boarding,50
Opp Blk 288D,09:30,interchanging,3.225806451612903
Opp Blk 288D,10:00,alighting,25.806451612903224
Opp Blk 288D,10:00,boarding,43.54838709677419
Opp Blk 288D,10:00,interchanging,3.225806451612903
Opp Blk 288D,10:30,alighting,25.806451612903224
Opp Blk 288D,10:30,boarding,45.16129032258065
Opp Blk 288D,10:30,interchanging,6.451612903225806
Opp Blk 288D,11:00,alighting,20.967741935483872
Opp Blk 288D,11:00,boarding,38.70967741935484
Opp Blk 288D,11:00,interchanging,1.6129032258064515
Opp Blk 288D,11:30,alighting,27.419354838709676
Opp Blk 288D,11:30,boarding,50
Opp Blk 288D,12:00,alighting,25.806451612903224
Opp Blk 288D,12:00,boarding,24.193548387096776
Opp Blk 288D,12:00,interchanging,3.225806451612903
Opp Blk 288D,12:30,alighting,30.64516129032258
Opp Blk 288D,12:30,boarding,24.193548387096776
Opp Blk 288D,12:30,interchanging,4.838709677419355
Opp Blk 288D,13:00,alighting,41.935483870967744
Opp Blk 288D,13:00,boarding,35.483870967741936
Opp Blk 288D,13:00,interchanging,4.838709677419355
Opp Blk 288D,13:30,alighting,33.87096774193548
Opp Blk 288D,13:30,boarding,27.419354838709676
Opp Blk 288D,13:30,interchanging,3.225806451612903
Opp Blk 288D,14:00,alighting,38.70967741935484
Opp Blk 288D,14:00,boarding,17.741935483870968
Opp Blk 288D,14:00,interchanging,3.225806451612903
Opp Blk 288D,14:30,alighting,32.25806451612903
Opp Blk 288D,14:30,boarding,22.580645161290324
Opp Blk 288D,14:30,interchanging,3.225806451612903
Opp Blk 288D,15:00,alighting,41.935483870967744
Opp Blk 288D,15:00,boarding,27.419354838709676
Opp Blk 288D,15:30,alighting,61.29032258064516
Opp Blk 288D,15:30,boarding,19.35483870967742
Opp Blk 288D,16:00,alighting,72.58064516129032
Opp Blk 288D,16:00,boarding,12.903225806451612
Opp Blk 288D,16:00,interchanging,3.225806451612903
Opp Blk 288D,16:30,alighting,58.064516129032256
Opp Blk 288D,16:30,boarding,27.419354838709676
Opp Blk 288D,16:30,interchanging,3.225806451612903
Opp Blk 288D,17:00,alighting,48.38709677419355
Opp Blk 288D,17:00,boarding,32.25806451612903
Opp Blk 288D,17:00,interchanging,1.6129032258064515
Opp Blk 288D,17:30,alighting,74.19354838709677
